4202.32.00,706,MOTOROLA E22 CAPINHA,"0,0000"
4202.32.00,1311,MOTOROLA E30/E40 CAPINHA ,"12,000"
4202.32.00,717,MOTOROLA E32 CAPINHA,"0,0000"
4202.32.00,105,MOTOROLA E4 CAPINHA,"0,0000"
3926.90.90,106,MOTOROLA E4 PLUS CAPINHA,"0,0000"
4202.32.00,108,MOTOROLA E5 CAPINHA,"0,0000"
4202.32.00,110,MOTOROLA E5 PLAY CAPINHA,"0,0000"
4202.32.00,112,MOTOROLA E5 PLUS CAPINHA,"0,0000"
4202.32.00,120,MOTOROLA E6 CAPINHA ,"0,0000"
3926.90.90,124,MOTOROLA E6 PLAY CAPINHA,"0,0000"
3926.90.90,121,MOTOROLA E6 PLUS CAPINHA,"0,0000"
3920.99.10,122,MOTOROLA E61 CAPINHA ,"0,0000"
3926.90.90,123,MOTOROLA E6S CAPINHA,"0,0000"
4202.32.00,125,MOTOROLA E7 CAPINHA,"12,000"
4202.32.00,127,MOTOROLA E7 PLUS CAPINHA ,"0,0000"
4202.32.00,126,MOTOROLA E7 POWER CAPINHA ,"12,000"
4202.32.00,1309,MOTOROLA EDGE 20 LITE CAPINHA,"12,000"
4202.32.00,1310,MOTOROLA EDGE 20 PRO,"12,000"
3926.90.90,95,MOTOROLA EDGE PLUS CAPINHA,"0,0000"
3926.90.90,147,MOTOROLA G10/G20/G30 CAPINHA ,"0,0000"
4202.32.00,187,MOTOROLA G100 CAPINHA,"0,0000"
4202.32.00,1332,MOTOROLA G200,"0,0000"
3926.90.90,102,MOTOROLA G3 CAPINHA,"0,0000"
4202.32.00,329,MOTOROLA G31 CAPINHA ,"0,0000"
3920.99.10,103,MOTOROLA G4 PLAY CAPINHA,"0,0000"
3926.90.90,104,MOTOROLA G4 PLUS CAPINHA,"0,0000"
4202.32.00,370,MOTOROLA G41 CAPINHA,"0,0000"
4202.32.00,116,MOTOROLA G5 PLUS CAPINHA,"0,0000"
4202.32.00,217,MOTOROLA G50 CAPINHA,"10,000"
3926.90.90,360,MOTOROLA G51 CAPINHA,"0,0000"
